STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        430;20190517;    3;   8.1;   2.1;    3;   0.0;   0;    5.867;   0;   4.5;  11.3; 1007.07;   13.8;   73.75;   20.2;    5.1;    2.5;eor
        430;20190518;    3;  11.7;   3.2;    3;   0.0;   0;   12.850;   0;   1.5;  11.7; 1003.47;   17.9;   60.46;   24.9;   10.8;    8.1;eor
        430;20190519;    3;  11.3;   3.1;    3;   0.0;   6;   10.200;   0;   3.1;  13.4; 1001.26;   19.3;   61.79;   25.7;   11.5;    6.0;eor
        430;20190520;    3;  20.6;   3.1;    3;  15.3;   6;    6.750;   0;   5.8;  16.1;  998.17;   18.7;   76.58;   25.4;   14.7;   12.9;eor
        430;20190521;    3;   9.3;   2.4;    3;   4.4;   6;    8.500;   0;   5.1;  14.9; 1000.88;   18.2;   73.83;   24.1;   12.7;    9.5;eor
        430;20190522;    3;  12.0;   5.0;    3;   0.4;   6;    0.000;   0;   7.9;  12.9; 1008.63;   12.7;   87.00;   15.3;   11.2;   10.2;eor
        430;20190523;    3;   9.9;   2.9;    3;   0.0;   0;   12.233;   0;   5.8;   9.9; 1013.52;   14.1;   63.17;   19.4;    7.8;    5.6;eor
        430;20190524;    3;  11.7;   3.2;    3;   0.0;   0;   12.483;   0;   5.6;  10.3; 1009.20;   17.7;   53.33;   23.3;    9.7;    4.2;eor
        430;20190525;    3;   9.8;   3.8;    3;   0.0;   0;    2.983;   0;   6.0;  10.0; 1010.46;   13.1;   66.71;   16.0;    9.5;    7.1;eor
        430;20190526;    3;  14.4;   5.2;    3;   0.0;   6;    5.450;   0;   7.2;  10.8; 1007.52;   16.2;   60.79;   21.7;    7.5;    3.3;eor
        430;20190527;    3;  11.3;   4.8;    3;   0.0;   6;    0.717;   0;   7.4;  13.8; 1002.62;   18.3;   65.88;   21.5;   14.6;   13.6;eor
        430;20190528;    3;   8.6;   3.0;    3;   0.0;   6;    3.767;   0;   6.3;  10.9; 1002.74;   15.2;   64.25;   19.9;    9.6;    4.5;eor
        430;20190529;    3;  10.5;   3.1;    3;   0.0;   0;   10.600;   0;   3.9;   7.4; 1016.00;   12.6;   52.21;   18.3;    8.6;    2.3;eor
        430;20190530;    3;  12.5;   4.0;    3;   0.0;   6;   10.533;   0;   4.9;   9.4; 1019.12;   16.4;   51.75;   23.9;    7.1;    0.0;eor
        430;20190531;    3;  10.8;   3.6;    3;   5.6;   6;    3.817;   0;   5.6;  15.9; 1018.14;   18.8;   74.04;   24.8;   13.2;    9.6;eor
        430;20190601;    3;  11.3;   3.1;    3;   0.0;   0;   12.833;   0;   3.8;  15.7; 1016.32;   21.2;   65.75;   27.4;   14.4;   10.4;eor
        430;20190602;    3;   8.6;   2.6;    3;   0.0;   0;   12.233;   0;   3.9;  14.8; 1012.73;   24.0;   52.75;   31.2;   15.3;   13.3;eor
        430;20190603;    3;  15.9;   4.1;    3;   0.3;   6;   12.533;   0;   3.4;  13.8; 1008.78;   26.3;   43.38;   33.8;   18.4;   14.9;eor
        430;20190604;    3;   7.2;   2.2;    3;   0.0;   0;   12.100;   0;   2.6;  15.3; 1007.55;   24.5;   52.33;   30.8;   17.2;   14.3;eor
        430;20190605;    3;  10.5;   3.9;    3;   0.0;   0;   14.650;   0;   1.2;  14.9; 1004.21;   27.5;   43.79;   33.6;   19.8;   14.5;eor
        430;20190606;    3;  13.2;   4.3;    3;  10.0;   6;    7.783;   0;   4.5;  17.2; 1004.43;   21.8;   68.21;   31.1;   15.0;   14.4;eor
        430;20190607;    3;   9.9;   3.1;    3;   0.1;   6;   13.233;   0;   2.5;  13.9; 1009.74;   19.8;   62.08;   25.4;   13.7;   11.8;eor
        430;20190608;    3;  16.5;   6.5;    3;   0.0;   0;    7.950;   0;   3.7;  10.8; 1014.70;   18.7;   51.17;   23.2;   13.8;    8.9;eor
        430;20190609;    3;   8.7;   2.7;    3;   3.2;   6;   12.150;   0;   5.1;   9.6; 1018.93;   19.7;   43.54;   26.0;   11.7;    7.3;eor
        430;20190610;    3;   8.1;   2.3;    3;   1.5;   6;    5.850;   0;   7.0;  16.7; 1009.15;   21.6;   65.42;   27.4;   15.2;   14.5;eor
        430;20190611;    3;  17.8;   3.2;    3;  45.0;   6;   11.083;   0;   6.0;  19.9; 1005.17;   23.7;   70.00;   30.1;   17.3;   16.5;eor
        430;20190612;    3;  22.6;   3.7;    3;   9.5;   6;    9.600;   0;   6.0;  18.7; 1003.90;   22.5;   72.88;   33.4;   16.5;   15.4;eor
        430;20190613;    3;   7.0;   2.2;    3;   0.0;   6;    7.850;   0;   3.9;  13.8; 1010.42;   19.9;   62.29;   25.5;   14.8;   13.1;eor
        430;20190614;    3;  10.1;   3.0;    3;   0.0;   6;   11.033;   0;   4.0;  13.7; 1013.04;   23.8;   48.54;   29.7;   14.8;   11.1;eor
        430;20190615;    3;  15.9;   6.2;    3;   0.0;   0;    8.500;   0;   5.5;  18.4; 1006.73;   25.2;   57.67;   31.7;   17.6;   16.0;eor
        430;20190616;    3;   8.2;   3.2;    3;   0.0;   6;    5.933;   0;   6.2;  13.8; 1015.17;   18.6;   65.08;   22.1;   14.5;   12.2;eor
        430;20190617;    3;   6.7;   1.9;    3;   0.0;   0;   11.667;   0;   4.1;  13.5; 1016.95;   22.0;   52.88;   26.8;   16.0;   14.5;eor
        430;20190618;    3;  11.1;   3.5;    3;   0.0;   0;   14.967;   0;   2.5;  13.0; 1012.47;   24.0;   46.25;   29.5;   17.0;   14.9;eor
        430;20190619;    3;   9.4;   3.2;    3;   0.0;   6;   13.033;   0;   5.5;  15.0; 1005.33;   26.0;   46.33;   32.1;   19.0;   16.7;eor
        430;20190620;    3;  17.5;   2.7;    3;   1.5;   6;    6.750;   0;   6.0;  17.2; 1006.02;   21.9;   66.04;   26.0;   16.9;   14.4;eor
        430;20190621;    3;   9.4;   3.1;    3;   0.0;   0;    8.917;   0;   4.6;  15.0; 1012.55;   20.2;   65.42;   24.9;   15.3;   12.2;eor
        430;20190622;    3;   9.3;   3.5;    3;   0.0;   0;   12.100;   0;   2.8;  13.4; 1017.62;   20.3;   57.88;   25.7;   14.8;   12.9;eor
        430;20190623;    3;   9.1;   3.2;    3;   0.0;   0;   14.333;   0;   1.3;  12.0; 1018.22;   21.2;   49.33;   28.0;   14.3;   12.8;eor
        430;20190624;    3;   9.8;   3.1;    3;   0.0;   0;   15.717;   0;   3.6;  11.2; 1019.55;   23.6;   41.79;   29.6;   15.5;   12.2;eor
        430;20190625;    3;  10.3;   3.3;    3;   0.0;   0;   14.900;   0;   4.0;  13.7; 1017.27;   27.1;   39.67;   33.7;   20.4;   17.1;eor
        430;20190626;    3;  13.5;   3.8;    3;   0.0;   0;   14.883;   0;   1.6;  18.4; 1015.00;   29.1;   47.58;   37.1;   19.9;   16.1;eor
        430;20190627;    3;  12.3;   5.0;    3;   0.0;   0;   14.633;   0;   1.7;  12.3; 1018.85;   19.5;   56.08;   25.7;   14.6;   12.5;eor
        430;20190628;    3;   9.8;   2.9;    3;   0.0;   0;    9.633;   0;   3.0;  12.5; 1019.62;   18.6;   60.54;   24.7;   12.1;   10.2;eor
        430;20190629;    3;   6.7;   1.7;    3;   0.0;   0;   15.483;   0;   0.5;  11.7; 1016.10;   23.3;   46.17;   31.1;   13.3;    7.7;eor
        430;20190630;    3;  12.3;   4.2;    3;   0.0;   0;   15.050;   0;   1.4;  12.0; 1008.23;   28.9;   34.79;   38.6;   16.9;   10.4;eor
        430;20190701;    3;  12.2;   4.2;    3;   0.0;   6;    7.867;   0;   4.6;  12.1; 1009.71;   22.4;   45.75;   28.6;   16.5;   13.9;eor
        430;20190702;    3;  13.0;   5.6;    3;   0.0;   6;    9.067;   0;   2.5;  10.1; 1014.42;   17.7;   50.75;   21.8;   12.7;    9.9;eor
        430;20190703;    3;  12.2;   4.1;    3;   0.0;   0;    7.933;   0;   3.1;   9.2; 1017.89;   15.4;   53.46;   19.9;   10.4;    7.6;eor
        430;20190704;    3;  12.0;   4.1;    3;   0.0;   6;   11.167;   0;   4.5;   9.3; 1016.78;   16.9;   50.21;   22.9;    9.8;    7.1;eor
        430;20190705;    3;  11.7;   4.8;    3;   0.0;   6;    0.033;   0;   7.5;  12.4; 1009.73;   18.2;   59.46;   20.6;   13.9;   11.0;eor
        430;20190706;    3;  12.5;   3.8;    3;   3.7;   6;    0.317;   0;   7.1;  14.2; 1004.72;   17.6;   71.58;   23.7;   13.0;   10.4;eor
        430;20190707;    3;  13.7;   5.3;    3;   0.0;   0;    2.500;   0;   6.4;  10.1; 1006.20;   15.0;   60.46;   18.9;   10.9;    8.6;eor
        430;20190708;    3;  12.3;   4.7;    3;   0.9;   6;    1.983;   0;   6.6;  10.4; 1010.45;   14.2;   64.67;   18.0;   11.1;    9.2;eor
        430;20190709;    3;  10.5;   3.9;    3;   0.0;   6;    4.400;   0;   4.5;  10.5; 1012.43;   14.3;   65.67;   18.7;    9.5;    6.1;eor
        430;20190710;    3;  10.8;   4.3;    3;   1.0;   6;    6.333;   0;   4.3;  12.1; 1012.40;   15.9;   68.96;   22.8;   10.3;    6.4;eor
        430;20190711;    3;   8.2;   2.0;    3;   1.7;   6;    9.550;   0;   4.9;  11.9; 1008.66;   18.4;   59.96;   25.2;    8.5;    3.9;eor
        430;20190712;    3;   5.1;   1.5;    3;   1.6;   6;    2.000;   0;   7.0;  16.5; 1005.82;   17.8;   81.46;   21.8;   15.5;   13.2;eor
        430;20190713;    3;  10.1;   2.6;    3;   3.9;   6;    7.133;   0;   6.2;  15.5; 1007.53;   19.2;   72.54;   26.1;   15.0;   12.3;eor
        430;20190714;    3;   9.6;   3.2;    3;   0.0;   0;    2.783;   0;   6.0;  15.1; 1011.88;   16.9;   79.42;   20.8;   14.1;   11.3;eor
        430;20190715;    3;   8.2;   3.7;    3;   0.0;   6;    0.000;   0;   7.8;  12.3; 1012.01;   15.7;   69.17;   17.8;   13.9;   14.5;eor
        430;20190716;    3;  10.1;   4.7;    3;   0.0;   0;    3.100;   0;   6.0;  12.9; 1009.75;   16.9;   67.58;   22.1;   13.0;   11.0;eor
        430;20190717;    3;   8.2;   2.7;    3;   0.0;   0;    8.300;   0;   4.3;  12.5; 1009.88;   17.3;   66.29;   24.3;   11.4;    8.9;eor
        430;20190718;    3;   7.4;   2.1;    3;   0.0;   0;   12.150;   0;   3.0;  11.3; 1007.98;   21.4;   46.79;   28.2;   13.1;    8.1;eor
        430;20190719;    3;   9.3;   2.7;    3;   0.2;   6;    1.700;   0;   6.3;  14.8; 1008.60;   21.1;   59.17;   25.4;   16.1;   12.1;eor
        430;20190720;    1;  18.0;   2.8;    1;  12.2;   6;   10.367;   0;   5.5;  15.4; 1009.49;   23.2;   59.71;   30.7;   14.8;   10.5;eor
        430;20190721;    1;  13.2;   3.6;    1;   0.0;   0;    9.583;   0;   4.9;  16.5; 1013.35;   21.4;   67.21;   27.4;   16.8;   13.0;eor
        430;20190722;    1;  10.5;   2.2;    1;   0.0;   6;    3.733;   0;   7.2;  15.5; 1018.07;   20.0;   67.33;   24.9;   14.3;   11.6;eor
        430;20190723;    1;   9.3;   2.8;    1;   0.0;   0;   15.000;   0;   0.8;  17.1; 1016.41;   24.1;   59.58;   30.7;   16.1;   13.6;eor
        430;20190724;    1;   6.7;   1.9;    1;   0.0;   0;   14.750;   0;   1.5;  15.1; 1013.85;   25.8;   49.67;   32.5;   15.7;   12.3;eor
        430;20190725;    1;   7.7;   2.5;    1;   0.0;   0;   14.650;   0;   1.6;  16.0; 1013.40;   26.6;   49.29;   33.7;   19.1;   17.1;eor
        430;20190726;    1;   9.6;   3.6;    1;   0.0;   0;   14.783;   0;   0.6;  15.2; 1009.38;   24.7;   51.50;   30.9;   18.3;   16.8;eor
        430;20190727;    1;  11.3;   4.4;    1;   0.0;   0;   10.917;   0;   1.7;  14.3; 1002.69;   23.7;   50.21;   28.3;   19.3;   18.3;eor
        430;20190728;    1;  10.3;   3.4;    1;   0.0;   0;   12.317;   0;   4.7;  16.4;  998.40;   25.4;   52.67;   31.3;   18.4;   17.6;eor
        430;20190729;    1;  14.2;   2.0;    1;  28.9;   6;    4.533;   0;   5.5;  20.5; 1002.84;   25.5;   65.96;   33.3;   20.5;   19.2;eor
        430;20190730;    1;   8.2;   3.2;    1;   0.0;   0;    2.800;   0;   6.3;  22.3; 1006.41;   22.2;   83.83;   26.2;   19.9;   18.8;eor
        430;20190731;    1;  15.8;   2.1;    1;  44.4;   6;    3.267;   0;   5.4;  18.8; 1010.21;   20.0;   81.54;   23.6;   15.4;   13.6;eor
        430;20190801;    1;   7.5;   2.0;    1;   0.2;   6;    4.867;   0;   5.2;  16.3; 1012.13;   18.8;   76.96;   24.3;   14.3;   11.9;eor
        430;20190802;    1;   9.3;   1.5;    1;  14.0;   6;    7.683;   0;   3.6;  16.5; 1010.27;   18.5;   79.92;   25.9;   13.9;   10.3;eor
        430;20190803;    1;   8.7;   1.8;    1;   0.0;   6;    9.833;   0;   4.5;  14.9; 1009.99;   19.7;   67.50;   25.8;   15.4;   11.8;eor
        430;20190804;    1;  10.6;   2.7;    1;   0.0;   0;    5.500;   0;   3.8;  14.9; 1011.19;   19.0;   69.50;   23.9;   13.9;   10.0;eor
        430;20190805;    1;   8.4;   2.3;    1;   0.0;   6;    3.950;   0;   6.0;  15.2; 1007.43;   20.6;   64.58;   25.6;   13.6;    9.9;eor
        430;20190806;    1;  15.3;   2.6;    1;   0.2;   6;    7.233;   0;   5.7;  17.3; 1004.91;   21.7;   68.00;   28.2;   15.8;   13.1;eor
        430;20190807;    1;  11.3;   2.7;    1;   0.0;   0;    3.333;   0;   6.8;  16.8; 1002.21;   21.2;   67.79;   25.9;   16.3;   13.5;eor
        430;20190808;    1;  14.6;   4.0;    1;   0.0;   0;   10.350;   0;   2.5;  13.4; 1005.62;   20.7;   57.54;   27.2;   14.9;   11.4;eor
        430;20190809;    1;   8.2;   2.0;    1;   0.0;   6;   10.517;   0;   5.0;  14.2; 1007.38;   21.9;   56.63;   27.9;   12.7;    9.5;eor
        430;20190810;    1;  13.9;   5.6;    1;   0.0;   0;    7.600;   0;   4.8;  15.7; 1005.98;   24.1;   52.83;   29.1;   19.1;   15.2;eor
        430;20190811;    1;  12.0;   3.4;    1;   0.1;   6;    9.650;   0;   3.7;  12.5; 1009.81;   23.1;   45.83;   29.0;   15.9;   12.2;eor
        430;20190812;    1;   9.3;   3.8;    1;   0.0;   0;    4.150;   0;   6.6;  12.8; 1009.55;   20.5;   54.13;   23.2;   17.0;   15.7;eor
        430;20190813;    1;  14.7;   4.9;    1;   0.0;   6;    9.000;   0;   4.3;  12.1; 1010.65;   17.8;   60.13;   23.2;   13.1;    8.4;eor
        430;20190814;    1;  13.2;   3.2;    1;   0.0;   0;   11.117;   0;   2.4;   9.8; 1012.57;   16.5;   54.92;   22.1;   11.3;    6.8;eor
        430;20190815;    1;  13.2;   3.7;    1;   0.0;   6;    0.983;   0;   6.3;  12.0; 1008.17;   18.3;   57.04;   22.8;   11.8;    5.8;eor
        430;20190816;    1;   9.8;   3.3;    1;   0.0;   0;    4.717;   0;   5.2;  14.0; 1010.65;   17.8;   70.71;   23.0;   13.2;   10.4;eor
        430;20190817;    1;  11.1;   4.1;    1;   0.2;   6;    2.950;   0;   6.7;  13.0; 1006.35;   20.5;   55.04;   28.1;   14.3;   12.1;eor
        430;20190818;    1;   9.8;   3.1;    1;   8.6;   6;    2.133;   0;   6.9;  18.8; 1003.21;   20.1;   80.42;   26.4;   16.1;   14.4;eor
